"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",117,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",15,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",136,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",180,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",124,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",18,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",36,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",222,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",25,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T56",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",35,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",23,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",5,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",45,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",25,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",51,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",437,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",48,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",465,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",120,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",268,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",196,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",28,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",63,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",34,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",134,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",121,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",17,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",63,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",108,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Arbutus_unedo",6,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",187,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T57",2021,2021-06-08,"vegetation","woody_vegetation_cover","Thymus_mastichina",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",105,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",76,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",108,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",148,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",51,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",42,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_australis",125,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",228,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_australis",71,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",17,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",112,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",193,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_australis",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",36,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_australis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",39,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",72,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",723,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",17,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",15,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",26,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",21,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",98,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",376,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T58",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",105,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",24,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",123,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",7,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",8,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",64,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",175,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Pinus_pinaster",150,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Pinus_pinaster",62,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Thymus_mastichina",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",178,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Pinus_pinaster",51,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",31,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",41,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",51,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",47,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",31,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",13,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",13,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",11,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",14,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",27,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",65,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T59",2021,2021-06-08,"vegetation","woody_vegetation_cover","Arbutus_unedo",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",46,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",290,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",55,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",85,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",15,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Pinus_pinaster",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",166,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",72,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Quercus_ilex",55,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Erica_arborea",109,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",173,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",119,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",190,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",132,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",5,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Cistus_ladanifer",116,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","high","B",NA,"T60",2021,2021-06-08,"vegetation","woody_vegetation_cover","Thymus_mastichina",5,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",16,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",14,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",114,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",64,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",200,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",63,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",56,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",109,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",470,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",310,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T6",2021,2021-06-07,"vegetation","woody_vegetation_cover","Crataegus_monogyna",12,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",330,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",25,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",870,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",23,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",17,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Daphne_gnidium",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",122,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T7",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",148,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T8",2021,2021-06-06,"vegetation","woody_vegetation_cover","Erica_arborea",100,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T8",2021,2021-06-06,"vegetation","woody_vegetation_cover","Erica_arborea",35,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T8",2021,2021-06-06,"vegetation","woody_vegetation_cover","Cistus_ladanifer",55,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T8",2021,2021-06-06,"vegetation","woody_vegetation_cover","Quercus_pyrenaica",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T8",2021,2021-06-06,"vegetation","woody_vegetation_cover","Erica_arborea",35,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T8",2021,2021-06-06,"vegetation","woody_vegetation_cover","Erica_arborea",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Phillyrea_angustifolia",15,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",56,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",105,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Cistus_ladanifer",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",140,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Cistus_ladanifer",15,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Erica_arborea",200,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T9",2021,2021-06-06,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",5,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",62,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",270,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",55,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Quercus_pyrenaica",14,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",20,NA,NA,"n_cm_intersected",NA,NA
