"site","habitat","treatment","sampling_unit","indice","valor"
"toledo",NA,"hyper","trap_29/2022/trap_21/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_22/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_23/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_24/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_25/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_26/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_27/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_28/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_29/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_3/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_30/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_29/2022/trap_31/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_32/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_33/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_29/2022/trap_34/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_35/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_36/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_37/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_29/2022/trap_38/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_39/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_4/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_40/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_41/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_42/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_43/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_29/2022/trap_44/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_45/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_46/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_47/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_48/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_49/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_5/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_50/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_51/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_52/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_53/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_29/2022/trap_54/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_29/2022/trap_55/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_56/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_57/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_58/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_59/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_6/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_29/2022/trap_60/2021","rodent_probability",0
"toledo",NA,"hyper","trap_29/2022/trap_61/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_7/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_29/2022/trap_8/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_29/2022/trap_9/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_1/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_10/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_11/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_12/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_13/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_14/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_15/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_16/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_17/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_18/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_19/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_3/2022/trap_2/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_20/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_21/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_22/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_23/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_24/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_25/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_26/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_27/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_28/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_29/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_3/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_30/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_3/2022/trap_31/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_32/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_33/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_3/2022/trap_34/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_35/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_36/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_37/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_3/2022/trap_38/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_39/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_4/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_40/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_41/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_42/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_43/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_3/2022/trap_44/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_45/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_46/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_47/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_48/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_49/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_5/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_50/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_51/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_52/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_53/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_3/2022/trap_54/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_3/2022/trap_55/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_56/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_57/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_58/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_59/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_6/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_3/2022/trap_60/2021","rodent_probability",0
"toledo",NA,"hyper","trap_3/2022/trap_61/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_7/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_3/2022/trap_8/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_3/2022/trap_9/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_1/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_10/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_11/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_12/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_13/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_14/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_15/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_16/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_17/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_18/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_19/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_2/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_20/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_21/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_22/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_23/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_24/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_25/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_26/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_27/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_28/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_29/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_3/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_30/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_31/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_32/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_33/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_34/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_35/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_36/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_37/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_30/2022/trap_38/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_39/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_4/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_40/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_41/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_42/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_43/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_44/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_45/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_46/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_47/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_48/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_49/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_5/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_50/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_51/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_52/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_53/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_54/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_30/2022/trap_55/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_56/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_57/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_58/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_59/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_6/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_60/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_61/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_7/2021","rodent_probability",0
"toledo",NA,"hyper","trap_30/2022/trap_8/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_30/2022/trap_9/2021","rodent_probability",33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_1/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_10/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_11/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_12/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_13/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_14/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_15/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_16/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_17/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_18/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_19/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_31/2022/trap_2/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_20/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_21/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_22/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_23/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_24/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_25/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_26/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_27/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_28/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_29/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_3/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_30/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_31/2022/trap_31/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_32/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_33/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_31/2022/trap_34/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_35/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_36/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_37/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_31/2022/trap_38/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_39/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_4/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_40/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_41/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_42/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_43/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_31/2022/trap_44/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_45/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_46/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_47/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_48/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_49/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_5/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_50/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_51/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_52/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_53/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_31/2022/trap_54/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_31/2022/trap_55/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_56/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_57/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_58/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_59/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_6/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_31/2022/trap_60/2021","rodent_probability",0
"toledo",NA,"hyper","trap_31/2022/trap_61/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_7/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_31/2022/trap_8/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_31/2022/trap_9/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_1/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_10/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_11/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_12/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_13/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_14/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_15/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_16/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_17/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_18/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_19/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_32/2022/trap_2/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_20/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_21/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_22/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_23/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_24/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_25/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_26/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_27/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_28/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_29/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_3/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_30/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_32/2022/trap_31/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_32/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_33/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_32/2022/trap_34/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_35/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_36/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_37/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_32/2022/trap_38/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_39/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_4/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_40/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_41/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_42/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_43/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_32/2022/trap_44/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_45/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_46/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_47/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_48/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_49/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_5/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_50/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_51/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_52/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_53/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_32/2022/trap_54/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_32/2022/trap_55/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_56/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_57/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_58/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_59/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_6/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_32/2022/trap_60/2021","rodent_probability",0
"toledo",NA,"hyper","trap_32/2022/trap_61/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_7/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_32/2022/trap_8/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_32/2022/trap_9/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_1/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_10/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_11/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_12/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_13/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_14/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_15/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_16/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_17/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_18/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_19/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_33/2022/trap_2/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_20/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_21/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_22/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_23/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_24/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_25/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_26/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_27/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_28/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_29/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_3/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_30/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_33/2022/trap_31/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_32/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_33/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_33/2022/trap_34/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_35/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_36/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_37/2021","rodent_probability",-100
"toledo",NA,"hyper","trap_33/2022/trap_38/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_39/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_4/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_40/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_41/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_42/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_43/2021","rodent_probability",-66.6666666666667
"toledo",NA,"hyper","trap_33/2022/trap_44/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_45/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_46/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_47/2021","rodent_probability",0
"toledo",NA,"hyper","trap_33/2022/trap_48/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_49/2021","rodent_probability",-33.3333333333333
"toledo",NA,"hyper","trap_33/2022/trap_5/2021","rodent_probability",0
